case,file,file_name,function,parent,lineno,endline,complexity,radon_grade,radon_grade_num,n_pycefr_constructs,n_pycefr_classes,max_level_num,max_level,mean_level_num,level_counts,top_classes
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/1_recursion_with_strings/1_reverse_string.py,1_reverse_string.py,revserse_string,,19,23,2,A,1,7,5,4.0,B2,1.4285714285714286,"{""A1"": 6, ""B2"": 1}","{""Subscript"": 2, ""Return"": 2, ""Slice"": 1, ""Simple If statements"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/2_binary_search.py,2_binary_search.py,binary_search,,1,13,4,A,1,12,6,4.0,B2,1.25,"{""A1"": 11, ""B2"": 1}","{""Return"": 4, ""Simple If statements"": 3, ""Subscript"": 2, ""Unary Operation"": 1, ""Assigment with sum (total = total + 1)"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/3_merge_sort_2.py,3_merge_sort_2.py,merge,,13,36,6,B,2,31,10,3.0,B1,1.4193548387096775,"{""A1"": 21, ""A2"": 7, ""B1"": 3}","{""Subscript"": 10, ""Simplified incremental Assignment with increase amount"": 7, ""Simple Assignment"": 5, ""While with Else Loop"": 3, ""Simple List"": 1, ""Boolean Operation"": 1, ""Assigment with sum (total = total + 1)"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/3_merge_sort_2.py,3_merge_sort_2.py,merge_sort,,1,10,2,A,1,12,7,4.0,B2,1.25,"{""A1"": 11, ""B2"": 1}","{""Simple Assignment"": 3, ""Subscript"": 2, ""Slice"": 2, ""Return"": 2, ""Assigment with sum (total = total + 1)"": 1, ""Simple If statements"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/1_fibonacci.py,1_fibonacci.py,fib,,3,7,3,A,1,5,4,4.0,B2,1.6,"{""A1"": 4, ""B2"": 1}","{""Return"": 2, ""Boolean Operation"": 1, ""Simple If statements"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/1_fibonacci.py,1_fibonacci.py,fib_optimized,,11,22,1,A,1,13,8,4.0,B2,1.3076923076923077,"{""A1"": 11, ""A2"": 1, ""B2"": 1}","{""Subscript"": 3, ""Return"": 3, ""Simple Assignment"": 2, ""Simple Dictionary"": 1, ""Assigment with sum (total = total + 1)"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/1_fibonacci.py,1_fibonacci.py,fib,fib_optimized,14,20,2,A,1,9,6,4.0,B2,1.3333333333333333,"{""A1"": 8, ""B2"": 1}","{""Subscript"": 3, ""Return"": 2, ""Assigment with sum (total = total + 1)"": 1, ""Simple Assignment"": 1, ""Simple If statements"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/4_reverse_linkedlist.py,4_reverse_linkedlist.py,print_list,,5,9,3,A,1,7,6,3.0,B1,1.5714285714285714,"{""A1"": 4, ""A2"": 2, ""B1"": 1}","{""Simple Atributte"": 2, ""Print"": 1, ""Simple Assignment"": 1, ""Simple If statements"": 1, ""While with Else Loop"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/4_reverse_linkedlist.py,4_reverse_linkedlist.py,reverse_list,,11,19,3,A,1,13,6,4.0,B2,1.6153846153846154,"{""A1"": 7, ""A2"": 5, ""B2"": 1}","{""Simple Atributte"": 5, ""Simple Assignment"": 3, ""Return"": 2, ""Boolean Operation"": 1, ""Simple If statements"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/4_reverse_linkedlist.py,4_reverse_linkedlist.py,Node,,1,3,2,A,1,7,5,3.0,B1,1.5714285714285714,"{""A1"": 4, ""A2"": 2, ""B1"": 1}","{""Simple Tuple"": 2, ""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function with Simple argument"": 1, ""Simple Class  Using the constructor method --> __init__"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/4_reverse_linkedlist.py,4_reverse_linkedlist.py,__init__,,2,3,1,A,1,6,4,2.0,A2,1.3333333333333333,"{""A1"": 4, ""A2"": 2}","{""Simple Tuple"": 2, ""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/7_get_leaf_nodes.py,7_get_leaf_nodes.py,Node,,1,4,2,A,1,7,4,3.0,B1,1.7142857142857142,"{""A2"": 3, ""A1"": 3, ""B1"": 1}","{""Simple Atributte"": 3, ""Simple Assignment"": 2, ""Function with Simple argument"": 1, ""Simple Class  Using the constructor method --> __init__"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/7_get_leaf_nodes.py,7_get_leaf_nodes.py,get_leaf_nodes,,6,20,1,A,1,15,8,4.0,B2,1.6,"{""A1"": 8, ""A2"": 6, ""B2"": 1}","{""Simple Atributte"": 6, ""Simple If statements"": 2, ""Return"": 2, ""Simple List"": 1, ""Boolean Operation"": 1, ""Simple Assignment"": 1, ""Function with Simple argument"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/7_get_leaf_nodes.py,7_get_leaf_nodes.py,gather_leaves,get_leaf_nodes,9,17,4,A,1,11,5,4.0,B2,1.8181818181818181,"{""A2"": 6, ""A1"": 4, ""B2"": 1}","{""Simple Atributte"": 6, ""Simple If statements"": 2, ""Boolean Operation"": 1, ""Recursive Functions"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/7_get_leaf_nodes.py,7_get_leaf_nodes.py,__init__,,2,4,1,A,1,6,3,2.0,A2,1.5,"{""A2"": 3, ""A1"": 3}","{""Simple Atributte"": 3, ""Simple Assignment"": 2, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/6_insert_into_binary_search_tree.py,6_insert_into_binary_search_tree.py,insert,,20,30,3,A,1,13,5,4.0,B2,1.6153846153846154,"{""A1"": 7, ""A2"": 5, ""B2"": 1}","{""Simple Atributte"": 5, ""Simple Assignment"": 3, ""Simple If statements"": 2, ""Return"": 2, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/6_insert_into_binary_search_tree.py,6_insert_into_binary_search_tree.py,pre_order,,7,13,2,A,1,7,5,4.0,B2,1.8571428571428572,"{""A1"": 3, ""A2"": 3, ""B2"": 1}","{""Simple Atributte"": 3, ""Print"": 1, ""Simple If statements"": 1, ""Recursive Functions"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/6_insert_into_binary_search_tree.py,6_insert_into_binary_search_tree.py,Node,,1,4,2,A,1,7,4,3.0,B1,1.7142857142857142,"{""A2"": 3, ""A1"": 3, ""B1"": 1}","{""Simple Atributte"": 3, ""Simple Assignment"": 2, ""Function with Simple argument"": 1, ""Simple Class  Using the constructor method --> __init__"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/6_insert_into_binary_search_tree.py,6_insert_into_binary_search_tree.py,__init__,,2,4,1,A,1,6,3,2.0,A2,1.5,"{""A2"": 3, ""A1"": 3}","{""Simple Atributte"": 3, ""Simple Assignment"": 2, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/recursion_crash_course/src/3_divide_and_conquer/8_depth_first_search.py,8_depth_first_search.py,Node,,1,3,2,A,1,8,6,3.0,B1,1.5,"{""A1"": 5, ""A2"": 2, ""B1"": 1}","{""Simple Tuple"": 2, ""Simple Atributte"": 2, ""Simple List"": 1, ""Simple Assignment"": 1, ""Function with Simple argument"": 1, ""Simple Class  Using the constructor method --> __init__"": 1}"
